event_date,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,longitude,latitude,Landslide_date,start_date_30d,start_date_60d
2017-04-26 13:17:00,1km,landslide,rain,small,above_road,-123.9647618,45.91520389,2017-04-26,2017-03-27,2017-02-25
2017-03-08 16:55:00,exact,landslide,rain,medium,below_road,-121.7747764,36.23912968,2017-03-08,2017-02-06,2017-01-07
2016-12-16 14:35:00,10km,rock_fall,flooding,medium,above_road,-121.501461,36.000259,2016-12-16,2016-11-16,2016-10-17
2017-03-01 18:03:00,exact,mudslide,dam_embankment_collapse,small,above_road,-80.092156,39.732742,2017-03-01,2017-01-30,2016-12-31
2017-02-07 20:58:00,1km,landslide,rain,small,above_road,-123.0098213,38.80779455,2017-02-07,2017-01-08,2016-12-09
2017-02-17 21:37:00,5km,landslide,downpour,medium,natural_slope,126.1657482,7.796861888,2017-02-17,2017-01-18,2016-12-19
2017-02-03 16:56:00,1km,mudslide,downpour,small,above_road,-122.3127754,40.78935149,2017-02-03,2017-01-04,2016-12-05
2017-02-03 16:56:00,1km,landslide,downpour,small,above_road,-122.0838653,40.71264607,2017-02-03,2017-01-04,2016-12-05
2017-01-24 20:14:00,1km,landslide,rain,small,above_road,-122.0859022,37.11761054,2017-01-24,2016-12-25,2016-11-25
2017-05-11 14:05:00,1km,landslide,rain,small,above_road,-80.69692347,40.77479079,2017-05-11,2017-04-11,2017-03-12
2017-01-08 19:12:00,5km,mudslide,rain,medium,above_road,-119.9142097,39.30552057,2017-01-08,2016-12-09,2016-11-09
2017-04-07 19:04:00,exact,mudslide,rain,small,urban,-122.1903741,37.83130513,2017-04-07,2017-03-08,2017-02-06
2017-07-09 18:45:00,10km,landslide,downpour,small,above_road,125.1815517,6.769806329,2017-07-09,2017-06-09,2017-05-10
2017-03-09 16:30:00,1km,landslide,continuous_rain,small,above_road,124.891843,8.991165,2017-03-09,2017-02-07,2017-01-08
2016-12-24 16:02:00,1km,landslide,rain,medium,mine,146.5810575,-7.149976033,2016-12-24,2016-11-24,2016-10-25
2017-07-09 13:23:00,10km,landslide,continuous_rain,small,above_road,93.79559574,27.11610665,2017-07-09,2017-06-09,2017-05-10
2017-01-15 14:45:00,exact,landslide,downpour,medium,urban,124.6312444,8.473637355,2017-01-15,2016-12-16,2016-11-16
2017-04-04 12:57:00,1km,landslide,rain,small,natural_slope,93.118105,25.181453,2017-04-04,2017-03-05,2017-02-03
2017-03-16 16:46:00,5km,landslide,mining,small,above_river,92.012806,25.178619,2017-03-16,2017-02-14,2017-01-15
2017-03-13 18:40:00,exact,debris_flow,rain,small,above_road,-122.4228509,45.98329529,2017-03-13,2017-02-11,2017-01-12
2017-01-12 18:34:00,5km,rock_fall,downpour,small,above_road,-119.8518368,34.53213194,2017-01-12,2016-12-13,2016-11-13
2017-04-18 17:47:00,exact,landslide,rain,small,above_road,174.5370837,-35.62543214,2017-04-18,2017-03-19,2017-02-17
2017-02-04 21:44:00,1km,snow_avalanche,snowfall_snowmelt,large,natural_slope,71.56077472,35.99797569,2017-02-04,2017-01-05,2016-12-06
2016-12-03 15:24:00,1km,landslide,rain,medium,natural_slope,112.164807,-8.168861,2016-12-03,2016-11-03,2016-10-04
2017-02-26 19:45:00,1km,rock_fall,construction,medium,engineered_slope,80.77697,7.704408,2017-02-26,2017-01-27,2016-12-28
2016-11-01 14:24:00,5km,landslide,mining,medium,natural_slope,91.588893,24.506937,2016-11-01,2016-10-02,2016-09-02
2017-01-08 19:12:00,5km,landslide,snowfall_snowmelt,medium,above_road,73.3605212,34.57829667,2017-01-08,2016-12-09,2016-11-09
2017-04-08 20:28:00,1km,landslide,earthquake,small,natural_slope,121.0504722,13.91531965,2017-04-08,2017-03-09,2017-02-07
2016-11-21 13:59:00,25km,landslide,tropical_cyclone,medium,above_road,-79.517116,9.00679,2016-11-21,2016-10-22,2016-09-22
2017-04-22 18:27:00,5km,landslide,downpour,small,above_road,74.81907701,35.72120055,2017-04-22,2017-03-23,2017-02-21
2017-03-27 15:09:00,exact,landslide,rain,medium,above_river,-119.801875,49.756601,2017-03-27,2017-02-25,2017-01-26
2017-03-20 20:12:00,1km,landslide,rain,small,above_road,-122.285041,47.734742,2017-03-20,2017-02-18,2017-01-19
2017-07-09 18:45:00,1km,landslide,continuous_rain,small,above_road,91.87113067,25.82601444,2017-07-09,2017-06-09,2017-05-10
2017-01-17 14:45:00,1km,landslide,construction,small,urban,73.3456681,31.50015823,2017-01-17,2016-12-18,2016-11-18
2017-02-05 19:27:00,1km,landslide,rain,Unknown,above_road,75.21350071,33.24823884,2017-02-05,2017-01-06,2016-12-07
2017-03-15 16:46:00,1km,mudslide,snowfall_snowmelt,small,above_road,-122.678683,53.900846,2017-03-15,2017-02-13,2017-01-14
2017-06-22 13:16:00,25km,landslide,rain,small,above_road,84.43283218,27.79532591,2017-06-22,2017-05-23,2017-04-23
2017-05-09 13:28:00,5km,landslide,continuous_rain,small,above_road,-76.3807032,17.91377914,2017-05-09,2017-04-09,2017-03-10
2017-02-08 15:28:00,exact,landslide,rain,small,above_road,-122.8718206,45.59489027,2017-02-08,2017-01-09,2016-12-10
2017-04-23 20:27:00,50km,landslide,Unknown,very_large,natural_slope,73.65631116,40.74603915,2017-04-23,2017-03-24,2017-02-22
2017-07-06 13:16:00,25km,landslide,earthquake,small,above_road,124.4806713,11.21089464,2017-07-06,2017-06-06,2017-05-07
2017-07-08 14:21:00,25km,landslide,downpour,medium,above_road,89.90712175,27.02099026,2017-07-08,2017-06-08,2017-05-09
2017-02-27 17:35:00,exact,landslide,no_apparent_trigger,medium,retaining_wall,-9.13156,38.720365,2017-02-27,2017-01-28,2016-12-29
2017-03-20 19:36:00,1km,mudslide,rain,small,above_road,-122.0333076,47.28549545,2017-03-20,2017-02-18,2017-01-19
2017-01-19 14:57:00,exact,translational_slide,rain,medium,natural_slope,123.869359,10.40539545,2017-01-19,2016-12-20,2016-11-20
2017-01-21 20:21:00,5km,landslide,rain,medium,above_road,117.6066571,28.93439223,2017-01-21,2016-12-22,2016-11-22
2017-09-11 17:48:00,25km,landslide,flooding,Unknown,Unknown,102.6006263,24.353826,2017-09-11,2017-08-12,2017-07-13
2017-02-10 16:48:00,1km,mudslide,rain,medium,above_road,-120.4499206,38.77083069,2017-02-10,2017-01-11,2016-12-12
2016-09-17 14:54:00,10km,mudslide,,medium,above_road,104.065852,30.657544,2016-09-17,2016-08-18,2016-07-19
2016-12-16 14:35:00,25km,landslide,continuous_rain,medium,above_road,178.371324,-17.942215,2016-12-16,2016-11-16,2016-10-17
2017-01-10 18:34:00,1km,landslide,rain,small,above_road,-6.277283962,55.19060657,2017-01-10,2016-12-11,2016-11-11
2017-02-26 21:39:00,1km,landslide,continuous_rain,Unknown,natural_slope,110.3254073,-7.501529051,2017-02-26,2017-01-27,2016-12-28
2017-01-22 15:59:00,25km,landslide,downpour,large,natural_slope,-149.581559,-17.57752959,2017-01-22,2016-12-23,2016-11-23
2017-02-27 20:52:00,1km,mudslide,rain,small,above_road,-116.8789588,33.30519197,2017-02-27,2017-01-28,2016-12-29
2017-04-23 17:55:00,25km,landslide,rain,medium,natural_slope,116.7514166,24.74540185,2017-04-23,2017-03-24,2017-02-22
2017-04-12 13:34:00,25km,landslide,downpour,small,above_road,101.0518731,5.490492298,2017-04-12,2017-03-13,2017-02-11
2017-03-18 15:55:00,1km,landslide,continuous_rain,medium,above_road,-76.446345,18.085673,2017-03-18,2017-02-16,2017-01-17
2017-02-21 19:17:00,1km,landslide,rain,small,below_road,-120.4896612,38.76605491,2017-02-21,2017-01-22,2016-12-23
2017-04-24 17:58:00,1km,landslide,continuous_rain,small,above_road,-85.12267855,35.26818518,2017-04-24,2017-03-25,2017-02-23
2017-02-27 20:30:00,1km,mudslide,rain,small,urban,-117.018195,32.491079,2017-02-27,2017-01-28,2016-12-29
2017-02-07 15:28:00,1km,rock_fall,rain,small,above_road,-83.4164066,38.0749613,2017-02-07,2017-01-08,2016-12-09
2017-01-22 20:21:00,1km,rock_fall,downpour,small,above_road,-116.9953659,32.97668497,2017-01-22,2016-12-23,2016-11-23
2017-04-27 13:17:00,exact,landslide,rain,small,above_road,-122.4124263,44.12206433,2017-04-27,2017-03-28,2017-02-26
2017-04-11 19:04:00,exact,rock_fall,Unknown,medium,above_coast,-4.562811592,50.9084437,2017-04-11,2017-03-12,2017-02-10
2017-03-31 18:09:00,exact,rock_fall,no_apparent_trigger,small,above_road,-122.9518452,43.30125305,2017-03-31,2017-03-01,2017-01-30
2017-02-10 20:43:00,1km,mudslide,rain,small,above_road,-119.9205469,38.77656298,2017-02-10,2017-01-11,2016-12-12
2017-02-28 20:30:00,1km,rock_fall,Unknown,small,above_road,19.935972,39.746323,2017-02-28,2017-01-29,2016-12-30
2017-03-04 15:24:00,5km,rock_fall,freeze_thaw,small,above_road,-82.337661,35.74856262,2017-03-04,2017-02-02,2017-01-03
2016-12-01 13:59:00,1km,earth_flow,Unknown,small,retaining_wall,-79.863039,43.246274,2016-12-01,2016-11-01,2016-10-02
2017-03-07 18:03:00,1km,landslide,downpour,small,above_road,175.84498,-37.122322,2017-03-07,2017-02-05,2017-01-06
2017-03-25 17:32:00,1km,debris_flow,downpour,catastrophic,above_river,-76.63992276,1.151898036,2017-03-25,2017-02-23,2017-01-24
2017-01-09 20:35:00,exact,rock_fall,rain,small,above_road,-118.5872534,35.55938329,2017-01-09,2016-12-10,2016-11-10
2017-05-10 13:28:00,1km,landslide,downpour,small,urban,101.9674097,2.718876992,2017-05-10,2017-04-10,2017-03-11
2017-06-10 14:21:00,5km,mudslide,downpour,medium,Unknown,11.31096571,11.28577212,2017-06-10,2017-05-11,2017-04-11
2017-03-18 15:55:00,1km,landslide,rain,small,above_road,-116.172497,46.483063,2017-03-18,2017-02-16,2017-01-17
2017-03-01 17:35:00,10km,landslide,downpour,Unknown,above_road,-76.155795,-12.975659,2017-03-01,2017-01-30,2016-12-31
2017-07-07 13:16:00,25km,landslide,rain,large,above_road,177.2938257,-38.18869842,2017-07-07,2017-06-07,2017-05-08
2017-02-12 20:45:00,1km,landslide,snowfall_snowmelt,large,deforested_slope,13.705423,42.779003,2017-02-12,2017-01-13,2016-12-14
2017-09-02 15:08:00,exact,landslide,rain,medium,above_road,77.20355516,31.10312666,2017-09-02,2017-08-03,2017-07-04
2017-04-23 13:17:00,5km,landslide,continuous_rain,small,above_road,-84.22811475,36.62937456,2017-04-23,2017-03-24,2017-02-22
2017-01-01 13:57:00,1km,landslide,rain,small,above_road,102.064002,5.390276,2017-01-01,2016-12-02,2016-11-02
2017-04-17 13:35:00,1km,landslide,Unknown,medium,urban,109.9210095,32.70502653,2017-04-17,2017-03-18,2017-02-16
2016-09-12 12:55:00,exact,landslide,,medium,above_road,85.343049,28.18269,2016-09-12,2016-08-13,2016-07-14
2017-05-07 20:27:00,1km,mudslide,rain,small,above_road,-119.1744426,50.77647805,2017-05-07,2017-04-07,2017-03-08
2017-02-19 21:20:00,exact,debris_flow,rain,small,above_road,-110.7105473,32.36993877,2017-02-19,2017-01-20,2016-12-21
2017-03-26 16:36:00,exact,rock_fall,Unknown,small,above_road,-121.4039357,49.57167719,2017-03-26,2017-02-24,2017-01-25
2017-04-15 13:34:00,5km,landslide,continuous_rain,medium,below_road,-120.0729447,48.34711783,2017-04-15,2017-03-16,2017-02-14
2017-01-14 18:34:00,1km,landslide,continuous_rain,large,natural_slope,123.7297874,13.28549037,2017-01-14,2016-12-15,2016-11-15
2017-03-11 17:22:00,1km,landslide,downpour,small,above_road,175.084997,-36.798102,2017-03-11,2017-02-09,2017-01-10
2016-11-19 15:00:00,1km,mudslide,rain,medium,above_road,101.747557,3.070438,2016-11-19,2016-10-20,2016-09-20
2017-01-04 19:12:00,5km,landslide,downpour,large,natural_slope,99.96997487,0.22873047,2017-01-04,2016-12-05,2016-11-05
2016-09-12 12:55:00,1km,landslide,downpour,small,above_road,85.373125,28.2622,2016-09-12,2016-08-13,2016-07-14
2017-03-25 14:24:00,5km,rock_fall,downpour,medium,above_river,-112.032096,36.187845,2017-03-25,2017-02-23,2017-01-24
2017-01-04 19:12:00,5km,landslide,rain,Unknown,natural_slope,71.99993036,39.66993303,2017-01-04,2016-12-05,2016-11-05
2017-03-16 13:48:00,exact,mudslide,rain,small,above_road,-119.30521,50.248237,2017-03-16,2017-02-14,2017-01-15
2017-02-11 16:48:00,1km,mudslide,rain,small,above_road,-120.2613976,38.77856835,2017-02-11,2017-01-12,2016-12-13
2017-02-09 23:12:00,5km,rock_fall,snowfall_snowmelt,large,above_road,-118.22276,36.592541,2017-02-09,2017-01-10,2016-12-11
2017-01-18 19:05:00,exact,snow_avalanche,earthquake,large,natural_slope,13.77837342,42.42959301,2017-01-18,2016-12-19,2016-11-19
2017-04-24 20:44:00,1km,landslide,rain,small,above_road,175.7762309,-40.31050874,2017-04-24,2017-03-25,2017-02-23
2017-01-02 19:12:00,25km,landslide,downpour,small,above_road,101.8207872,4.848737229,2017-01-02,2016-12-03,2016-11-03
2017-04-25 13:17:00,1km,landslide,rain,small,above_road,-118.197505,48.69637244,2017-04-25,2017-03-26,2017-02-24
2017-06-20 13:16:00,5km,landslide,rain,medium,Unknown,94.18315697,28.10756941,2017-06-20,2017-05-21,2017-04-21
2017-04-10 19:04:00,1km,landslide,Unknown,small,natural_slope,-118.8114018,34.00612387,2017-04-10,2017-03-11,2017-02-09
2017-05-09 13:28:00,1km,landslide,continuous_rain,small,above_road,-76.28628106,17.97569294,2017-05-09,2017-04-09,2017-03-10
2017-01-03 15:40:00,exact,rock_fall,rain,medium,bluff,-156.04243,20.66346651,2017-01-03,2016-12-04,2016-11-04
2017-01-17 20:58:00,exact,mudslide,rain,medium,above_road,-81.48218355,36.411747,2017-01-17,2016-12-18,2016-11-18
2016-11-07 15:00:00,50km,landslide,rain,medium,above_road,11.240935,6.817009,2016-11-07,2016-10-08,2016-09-08
2017-03-07 22:33:00,5km,rock_fall,construction,small,Unknown,80.794842,6.959222,2017-03-07,2017-02-05,2017-01-06
2016-09-18 14:24:00,exact,landslide,rain,small,above_road,174.616841,-38.70743,2016-09-18,2016-08-19,2016-07-20
2017-06-18 14:21:00,10km,landslide,downpour,medium,natural_slope,91.80439129,22.97758595,2017-06-18,2017-05-19,2017-04-19
2017-04-23 18:27:00,25km,earth_flow,rain,medium,natural_slope,71.50740153,39.34103606,2017-04-23,2017-03-24,2017-02-22
2017-02-22 16:54:00,exact,rock_fall,snowfall_snowmelt,medium,above_road,-122.6347989,42.13381148,2017-02-22,2017-01-23,2016-12-24
2017-02-15 21:01:00,exact,mudslide,rain,medium,above_road,-121.2386985,50.36554226,2017-02-15,2017-01-16,2016-12-17
2017-04-19 13:35:00,10km,landslide,downpour,large,urban,-75.49742754,5.076694444,2017-04-19,2017-03-20,2017-02-18
2017-02-28 21:51:00,1km,landslide,Unknown,small,above_road,-117.388065,33.21481,2017-02-28,2017-01-29,2016-12-30
2017-04-01 13:34:00,25km,landslide,rain,medium,above_river,117.1030201,5.268333182,2017-04-01,2017-03-02,2017-01-31
2017-03-18 20:12:00,1km,landslide,rain,small,above_road,-115.6191942,46.84183063,2017-03-18,2017-02-16,2017-01-17
2017-02-16 22:29:00,exact,mudslide,rain,small,above_road,-122.021859,47.53222,2017-02-16,2017-01-17,2016-12-18
2017-01-09 18:34:00,exact,landslide,rain,large,below_road,-124.3049956,43.20365429,2017-01-09,2016-12-10,2016-11-10
2017-02-07 18:52:00,exact,landslide,rain,small,above_road,-122.7012766,45.51457205,2017-02-07,2017-01-08,2016-12-09
2017-02-16 22:29:00,exact,landslide,rain,small,above_road,-122.1856476,47.47729387,2017-02-16,2017-01-17,2016-12-18
2017-04-07 13:19:00,1km,debris_flow,rain,small,above_road,-119.722696,48.56465589,2017-04-07,2017-03-08,2017-02-06
2017-01-20 14:59:00,exact,mudslide,downpour,small,above_road,-117.4982338,34.23938592,2017-01-20,2016-12-21,2016-11-21
2017-02-21 17:34:00,1km,rock_fall,rain,small,above_road,-120.3951429,37.97107992,2017-02-21,2017-01-22,2016-12-23
2017-04-01 13:34:00,5km,rock_fall,Unknown,small,retaining_wall,-112.1241307,36.0814451,2017-04-01,2017-03-02,2017-01-31
2017-03-18 14:24:00,1km,mudslide,rain,medium,above_road,-117.0382904,49.06108608,2017-03-18,2017-02-16,2017-01-17
2017-01-22 19:05:00,1km,rock_fall,freeze_thaw,small,above_road,-122.9983763,46.10010136,2017-01-22,2016-12-23,2016-11-23
2017-01-10 18:34:00,exact,landslide,rain,small,urban,-123.3280821,42.42373266,2017-01-10,2016-12-11,2016-11-11
2017-04-07 13:34:00,5km,landslide,Unknown,medium,above_road,-116.3498136,48.6449901,2017-04-07,2017-03-08,2017-02-06
2017-03-24 15:26:00,5km,landslide,leaking_pipe,small,above_road,76.869056,11.339753,2017-03-24,2017-02-22,2017-01-23
2017-04-22 17:55:00,1km,landslide,rain,small,above_road,74.61062816,36.2806339,2017-04-22,2017-03-23,2017-02-21
2017-02-27 21:51:00,25km,landslide,downpour,Unknown,Unknown,31.750982,-20.223333,2017-02-27,2017-01-28,2016-12-29
2017-02-06 20:58:00,1km,rock_fall,rain,small,above_road,-119.305408,34.48790177,2017-02-06,2017-01-07,2016-12-08
2017-04-15 13:34:00,5km,landslide,continuous_rain,medium,urban,46.27111398,36.23342566,2017-04-15,2017-03-16,2017-02-14
2016-09-12 12:55:00,10km,landslide,continuous_rain,small,above_road,86.398964,27.140584,2016-09-12,2016-08-13,2016-07-14
2017-05-16 14:21:00,50km,landslide,rain,medium,above_road,71.03024017,41.75450225,2017-05-16,2017-04-16,2017-03-17
2017-01-25 19:44:00,1km,snow_avalanche,snowfall_snowmelt,medium,natural_slope,74.03027722,34.08452617,2017-01-25,2016-12-26,2016-11-26
2016-12-25 13:57:00,exact,landslide,rain,small,above_road,101.379313,4.470971,2016-12-25,2016-11-25,2016-10-26
2017-01-06 15:40:00,5km,rock_fall,construction,medium,above_road,77.13685018,31.0563269,2017-01-06,2016-12-07,2016-11-07
2017-03-30 20:28:00,10km,landslide,downpour,small,above_road,93.72386429,24.79591421,2017-03-30,2017-02-28,2017-01-29
2017-07-06 13:16:00,exact,landslide,rain,medium,above_road,-119.6632642,49.62223265,2017-07-06,2017-06-06,2017-05-07
2017-05-05 13:22:00,1km,landslide,continuous_rain,small,above_river,-77.11404365,45.81932865,2017-05-05,2017-04-05,2017-03-06
2017-02-03 18:09:00,1km,landslide,Unknown,medium,above_road,75.18163117,33.30044087,2017-02-03,2017-01-04,2016-12-05
2017-07-08 14:21:00,50km,landslide,downpour,small,above_road,89.57220662,27.02856666,2017-07-08,2017-06-08,2017-05-09
2017-01-22 19:44:00,exact,landslide,rain,medium,above_road,-123.5759976,44.15797479,2017-01-22,2016-12-23,2016-11-23
2017-01-27 19:15:00,250km,mudslide,downpour,very_large,above_road,-73.26556208,-16.38701661,2017-01-27,2016-12-28,2016-11-28
2017-03-27 15:09:00,5km,landslide,mining,medium,mine,85.156627,20.944738,2017-03-27,2017-02-25,2017-01-26
2017-03-17 14:24:00,exact,landslide,rain,small,below_road,-110.7420242,43.31347825,2017-03-17,2017-02-15,2017-01-16
2017-05-11 13:28:00,25km,landslide,rain,medium,natural_slope,73.34965668,40.555957,2017-05-11,2017-04-11,2017-03-12
2017-01-12 15:19:00,25km,landslide,other,large,above_river,8.035004131,5.534740788,2017-01-12,2016-12-13,2016-11-13
2017-02-16 21:01:00,1km,mudslide,downpour,small,above_road,-119.740357,34.41189295,2017-02-16,2017-01-17,2016-12-18
2017-05-02 13:22:00,5km,landslide,rain,medium,above_road,-108.1901238,43.54829,2017-05-02,2017-04-02,2017-03-03
2017-03-18 15:47:00,1km,mudslide,rain,small,above_road,-116.340039,48.656783,2017-03-18,2017-02-16,2017-01-17
2017-04-06 13:19:00,50km,rock_fall,rain,small,above_road,73.98356806,35.44377033,2017-04-06,2017-03-07,2017-02-05
2017-04-16 13:34:00,1km,landslide,rain,medium,natural_slope,107.9346103,-6.895652888,2017-04-16,2017-03-17,2017-02-15
2017-02-27 20:52:00,1km,mudslide,rain,small,above_road,-116.8687058,33.28491163,2017-02-27,2017-01-28,2016-12-29
2017-01-16 19:15:00,1km,rock_fall,rain,medium,above_road,-123.593824,42.57651795,2017-01-16,2016-12-17,2016-11-17
2017-03-25 14:24:00,exact,rock_fall,Unknown,small,above_road,-91.096206,42.759463,2017-03-25,2017-02-23,2017-01-24
2017-02-22 22:45:00,1km,landslide,rain,small,above_road,72.79989006,34.89483946,2017-02-22,2017-01-23,2016-12-24
2017-03-16 16:46:00,exact,landslide,continuous_rain,small,above_road,-123.049734,44.929589,2017-03-16,2017-02-14,2017-01-15
2017-03-02 20:35:00,5km,rock_fall,Unknown,medium,above_road,-113.907046,35.117392,2017-03-02,2017-01-31,2017-01-01
2017-03-16 14:10:00,exact,mudslide,rain,medium,above_road,-122.368876,47.325353,2017-03-16,2017-02-14,2017-01-15
2017-02-26 17:31:00,25km,landslide,downpour,Unknown,above_road,-70.737359,-34.21042,2017-02-26,2017-01-27,2016-12-28
2017-04-13 13:34:00,exact,landslide,rain,small,below_road,-122.6193348,45.34401354,2017-04-13,2017-03-14,2017-02-12
2017-04-10 19:04:00,5km,mudslide,rain,small,above_road,-120.3290473,50.76327922,2017-04-10,2017-03-11,2017-02-09
2017-04-22 18:27:00,1km,landslide,continuous_rain,medium,urban,101.7965988,3.080509303,2017-04-22,2017-03-23,2017-02-21
2017-02-09 20:43:00,exact,landslide,rain,medium,natural_slope,-122.0110634,47.38482082,2017-02-09,2017-01-10,2016-12-11
2017-06-09 14:21:00,100km,landslide,rain,medium,Unknown,92.47207294,22.90813548,2017-06-09,2017-05-10,2017-04-10
2017-02-17 19:25:00,1km,landslide,rain,medium,below_road,-117.4793337,34.31601832,2017-02-17,2017-01-18,2016-12-19
2017-02-18 20:51:00,5km,landslide,rain,Unknown,natural_slope,71.786687,35.378269,2017-02-18,2017-01-19,2016-12-20
2017-02-15 22:29:00,exact,mudslide,rain,small,above_road,-122.347458,47.535134,2017-02-15,2017-01-16,2016-12-17
